 Ok    Om      OL      apara   apara_err     aperp   aperp_err     DMrs    DHrs    chi2
-0.20	0.31	0.89 8.900447e-01 3.171064e-02 9.923020e-01 2.286038e-02 18.1455906575949264 22.169966 1.076214e+02
-0.15	0.31	0.84 8.969852e-01 3.274305e-02 1.005369e+00 2.823374e-02 17.9556229127435323 21.621005 9.927169e+01
-0.10	0.31	0.79 9.067663e-01 3.494713e-02 1.023026e+00 3.334387e-02 17.7737275809175550 21.110903 9.622965e+01
-0.05	0.31	0.74 9.148897e-01 3.337946e-02 1.035458e+00 3.063234e-02 17.5992721120587490 20.635281 9.641416e+01
0.00	0.31	0.69 9.215197e-01 3.517642e-02 1.050940e+00 3.003732e-02 17.4316960203009259 20.190423 9.066771e+01
0.05	0.31	0.64 9.437165e-01 3.408559e-02 1.052062e+00 2.717985e-02 17.2705002205141938 19.773148 1.006995e+02
0.10	0.31	0.59 9.630818e-01 3.335307e-02 1.056325e+00 2.525402e-02 17.1152382856402738 19.380719 1.111003e+02
0.15	0.31	0.54 9.761048e-01 3.544547e-02 1.064252e+00 2.567427e-02 16.9655092208071530 19.010764 9.944277e+01
0.20	0.31	0.49 9.816195e-01 3.604389e-02 1.079250e+00 2.688189e-02 16.8209514466304526 18.661218 9.784520e+01
