       1.057516265077e-04       5.338256464504e+03 
       1.180910233489e-04       4.308785741965e+03 
       1.306575037173e-04       3.603990337226e+03 
       1.434797568336e-04       3.104789350283e+03 
       1.565880892164e-04       2.741724999071e+03 
       1.700146363335e-04       2.472300351567e+03 
       1.837935892807e-04       2.269450336173e+03 
       1.979614376950e-04       2.115341991374e+03 
       2.125572299023e-04       1.997879614068e+03 
       2.276228509745e-04       1.908653185966e+03 
       2.432033189080e-04       1.841690825294e+03 
       2.593470984804e-04       1.792676302115e+03 
       2.761064314401e-04       1.758444662720e+03 
       2.935376804742e-04       1.736649075477e+03 
       3.117016828067e-04       1.725535927677e+03 
       3.306641072158e-04       1.723789956161e+03 
       3.504958056463e-04       1.730425649841e+03 
       3.712731473478e-04       1.744709803251e+03 
       3.930783195337e-04       1.766105330970e+03 
       4.159995739131e-04       1.794229823763e+03 
       4.401313931615e-04       1.828824375649e+03 
       4.655745456406e-04       1.869729574573e+03 
       4.924359908068e-04       1.916866523418e+03 
       5.208285923429e-04       1.970221239559e+03 
       5.508705919804e-04       2.029831320522e+03 
       5.826847954362e-04       2.095773955543e+03 
       6.163974243547e-04       2.168154672645e+03 
       6.521365963028e-04       2.247096339540e+03 
       6.900304103366e-04       2.332728111421e+03 
       7.302046396327e-04       2.425174222794e+03 
       7.727800653574e-04       2.524542580987e+03 
       8.178695259767e-04       2.630913449095e+03 
       8.655748001559e-04       2.744328496638e+03 
       9.159834836124e-04       2.864780672040e+03 
       9.691660534018e-04       2.992205529317e+03 
       1.025173329202e-03       3.126474555367e+03 
       1.084034533673e-03       3.267391238311e+03 
       1.145756119770e-03       3.414689724784e+03 
       1.210321473937e-03       3.568037105327e+03 
       1.277691527722e-03       3.727038499427e+03 
       1.347806228134e-03       3.891245042844e+03 
       1.420586742066e-03       4.060163952282e+03 
       1.495938213874e-03       4.233270127015e+03 
       1.573752864814e-03       4.410012902498e+03 
       1.653913220113e-03       4.589836961901e+03 
       1.736295270305e-03       4.772195917442e+03 
       1.820771410964e-03       4.956548798448e+03 
       1.907213050654e-03       5.142374062766e+03 
       1.995492823124e-03       5.329175509172e+03 
       2.085486380672e-03       5.516486969825e+03 
       2.177073778051e-03       5.703875364682e+03 
       2.270140479024e-03       5.890942759796e+03 
       2.364578031446e-03       6.077326592084e+03 
       2.460284462908e-03       6.262699557199e+03 
       2.557164449564e-03       6.446768257389e+03 
       2.655129307506e-03       6.629271471599e+03 
       2.754096850623e-03       6.809978880614e+03 
       2.853991152420e-03       6.988687780526e+03 
       2.954742242711e-03       7.165221394387e+03 
       3.056285763886e-03       7.339427336064e+03 
       3.158562605931e-03       7.511173507659e+03 
       3.261518534694e-03       7.680348355299e+03 
       3.365103823975e-03       7.846856248775e+03 
       3.469272898902e-03       8.010618413128e+03 
       3.573983995594e-03       8.171568280929e+03 
       3.679198840208e-03       8.329653035919e+03 
       3.784882349074e-03       8.484829938279e+03 
       3.891002350565e-03       8.637065647438e+03 
       3.997529328586e-03       8.786337108205e+03 
       4.104436187098e-03       8.932628322332e+03 
       4.211698034706e-03       9.075930043044e+03 
       4.319291988158e-03       9.216238431924e+03 
       4.427196993487e-03       9.353557868890e+03 
       4.535393663466e-03       9.487895871700e+03 
       4.643864130095e-03       9.619265202764e+03 
       4.752591910808e-03       9.747677010651e+03 
       4.861561787232e-03       9.873157765236e+03 
       4.970759695321e-03       9.995728203709e+03 
       5.080172625830e-03       1.011540671514e+04 
       5.189788534141e-03       1.023222758596e+04 
       5.299596258546e-03       1.034621926219e+04 
       5.409585446165e-03       1.045741080532e+04 
       5.519746485765e-03       1.056583172939e+04 
       5.630070446794e-03       1.067151531547e+04 
       5.740549024028e-03       1.077449501505e+04 
       5.851174487277e-03       1.087480297881e+04 
       5.961939635662e-03       1.097247050088e+04 
       6.072837756004e-03       1.106753640913e+04 
       6.183862584940e-03       1.116003237923e+04 
       6.295008274391e-03       1.124999696473e+04 
       6.406269360071e-03       1.133746391933e+04 
       6.517640732729e-03       1.142246724882e+04 
       6.629117611887e-03       1.150503831569e+04 
       6.740695521814e-03       1.158521857580e+04 
       6.852370269537e-03       1.166303799895e+04 
       6.964137924709e-03       1.173853695185e+04 
       7.075994801133e-03       1.181174774735e+04 
       7.187937439826e-03       1.188270549139e+04 
       7.299962593450e-03       1.195143826635e+04 
       7.412067212013e-03       1.201798577805e+04 
       7.524248429707e-03       1.208237913490e+04 
       7.636503552792e-03       1.214465201276e+04 
       7.748830048432e-03       1.220483628183e+04 
       7.861225534403e-03       1.226296412545e+04 
       7.973687769583e-03       1.231906536185e+04 
       8.086214645185e-03       1.237317402346e+04 
       8.198804176639e-03       1.242531691762e+04 
       8.311454496095e-03       1.247553226549e+04 
       8.424163845469e-03       1.252384363642e+04 
       8.536930570021e-03       1.257028418185e+04 
       8.649753112383e-03       1.261488411135e+04 
       8.762630007034e-03       1.265767156634e+04 
       8.875559875164e-03       1.269867665408e+04 
       8.988541419912e-03       1.273792851338e+04 
       9.101573421933e-03       1.277545557421e+04 
       9.214654735282e-03       1.281128737782e+04 
       9.327784283586e-03       1.284545126959e+04 
       9.440961056477e-03       1.287796963145e+04 
       9.554184106277e-03       1.290887441767e+04 
       9.667452544903e-03       1.293819262796e+04 
       9.780765540989e-03       1.296594661122e+04 
       9.894122317199e-03       1.299216513826e+04 
       1.000752214773e-02       1.301686993648e+04 
       1.012096435595e-02       1.304008963522e+04 
       1.023444831227e-02       1.306183908528e+04 
       1.034797343206e-02       1.308215561172e+04 
       1.046153917376e-02       1.310105015980e+04 
       1.057514503713e-02       1.311855554470e+04 
       1.068879056159e-02       1.313468327885e+04 
       1.080247532465e-02       1.314946785019e+04 
       1.091619894048e-02       1.316292253968e+04 
       1.102996105860e-02       1.317507174262e+04 
       1.114376136255e-02       1.318594237378e+04 
       1.125759956879e-02       1.319554733867e+04 
       1.137147542555e-02       1.320391691126e+04 
       1.148538871187e-02       1.321105746424e+04 
       1.159933923658e-02       1.321700932025e+04 
       1.171332683747e-02       1.322177731412e+04 
       1.182735138044e-02       1.322538273931e+04 
       1.194141275873e-02       1.322785115851e+04 
       1.205551089225e-02       1.322919799311e+04 
       1.216964572685e-02       1.322944255570e+04 
       1.228381723378e-02       1.322860135750e+04 
       1.239802540908e-02       1.322669748592e+04 
       1.251227027307e-02       1.322373192099e+04 
       1.262655186988e-02       1.321975843286e+04 
       1.274087026700e-02       1.321474982194e+04 
       1.285522555488e-02       1.320875282234e+04 
       1.296961784654e-02       1.320176895811e+04 
       1.308404727729e-02       1.319382940315e+04 
       1.319851400435e-02       1.318494191526e+04 
       1.331301820667e-02       1.317512503756e+04 
       1.342756008461e-02       1.316437545520e+04 
       1.354213985975e-02       1.315277255588e+04 
       1.365675777472e-02       1.314025844270e+04 
       1.377141409304e-02       1.312688407564e+04 
       1.388610909895e-02       1.311267616159e+04 
       1.400084309733e-02       1.309762108647e+04 
       1.411561641361e-02       1.308175325913e+04 
       1.423042939369e-02       1.306507572950e+04 
       1.434528240389e-02       1.304762293387e+04 
       1.446017583096e-02       1.302937921552e+04 
       1.457511008203e-02       1.301037031309e+04 
       1.469008558468e-02       1.299062158568e+04 
       1.480510278694e-02       1.297012011338e+04 
       1.492016215733e-02       1.294891553894e+04 
       1.503526418501e-02       1.292700980116e+04 
       1.515040937976e-02       1.290439549324e+04 
       1.526559827221e-02       1.288112161244e+04 
       1.538083141388e-02       1.285717436290e+04 
       1.549610937735e-02       1.283259467368e+04 
       1.561143275644e-02       1.280735629476e+04 
       1.572680216638e-02       1.278149459437e+04 
       1.584221824399e-02       1.275503761221e+04 
       1.595768164792e-02       1.272796572798e+04 
       1.607319305885e-02       1.270031657640e+04 
       1.618875317976e-02       1.267209213599e+04 
       1.630436273619e-02       1.264330328124e+04 
       1.642002247649e-02       1.261394907507e+04 
       1.653573317216e-02       1.258408217039e+04 
       1.665149561812e-02       1.255367727926e+04 
       1.676731063308e-02       1.252276632794e+04 
       1.688317905983e-02       1.249133643881e+04 
       1.699910176566e-02       1.245943056005e+04 
       1.711507964270e-02       1.242702577522e+04 
       1.723111360833e-02       1.239417113994e+04 
       1.734720460559e-02       1.236084762907e+04 
       1.746335360361e-02       1.232710343034e+04 
